,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index,Yfit,Res,"lnY, Official Time",lnYfit,"Res, lnY",ti,hii,DFFITS,Cooks distance
22990,12793,M,59,5.04,5.99739,288.48,0,0,0,1,0,11440,286.2286457426734,2.251354257326625,5.664625759455007,5.645366503642291,0.019259255812716702,0.17447824729874942,0.0012482161515574696,0.006168185199287806,4.227700993350998e-06
3170,11975,M,56,4.62,4.52044,192.15,0,0,0,1,0,1610,204.9988372496601,-12.848837249660107,5.258276317010853,5.335329077793152,-0.0770527607822995,-0.9954470669634577,0.0005169121751701387,-0.022638040217862726,5.694235759178851e-05
5080,11191,M,56,4.6160000000000005,4.62282,202.02,0,0,0,1,0,2562,211.23204724957642,-9.212047249576415,5.308366702401038,5.358867944648191,-0.05050124224715269,-0.7136641181678011,0.0004768673165305344,-0.015588208847589744,2.7000145109980668e-05
18956,21702,F,53,5.513999999999999,5.71063,256.88,1,0,0,0,1,9472,256.63266898331165,0.24733101668834934,5.548609049781258,5.54301096151564,0.005598088265617918,0.019159695089022474,0.0003880041215155762,0.0003774774678918971,1.5833339062167668e-08
11877,17379,F,37,5.03,4.99822,227.35,1,0,0,0,1,5991,223.22451882566554,4.125481174334453,5.426490680271019,5.411349733384588,0.015140946886431195,0.31958947468802174,0.00041640660432095143,0.006522914901618939,4.727924318007836e-06
18207,23034,F,45,5.48,5.51013,252.62,1,0,0,0,1,9103,245.58199542420482,7.038004575795185,5.531886383345829,5.49979311262205,0.0320932707237791,0.5452007274080312,0.0003510722146104289,0.010217176687471552,1.1599585377318393e-05
25200,26035,M,60,6.746,7.22503,323.47,0,0,0,0,0,12577,334.9909474767476,-11.520947476747551,5.779106373937489,5.839359168990328,-0.06025279505283976,-0.8926811699986374,0.0007793858635032173,-0.02493112886941251,6.906341891678768e-05
11597,17495,F,23,4.986000000000001,4.93424,226.35,1,0,0,0,1,5849,220.87551095356002,5.47448904643997,5.422082473881968,5.400035300935669,0.022047172946298765,0.4241641660787023,0.0007443092586738901,0.011576369265155293,1.4891185353665894e-05
19972,21992,M,53,5.0,5.17834,262.7,0,0,0,0,1,9982,240.80048117822798,21.899518821772006,5.571012696691494,5.479303496136186,0.09170920055530818,1.6968021978216963,0.0005683741308046164,0.04046428077713718,0.00018190272217542692
5307,4776,M,32,4.85,4.80768,203.1,0,0,1,0,0,2684,215.81733410651967,-12.717334106519672,5.313698468586339,5.351599251090874,-0.03790078250453455,-0.9852562563503092,0.000512814476779148,-0.022317252367470845,5.534009553659907e-05
13635,20167,F,44,5.376,5.388319999999999,233.12,1,0,0,0,1,6829,240.16080734954664,-7.04080734954664,5.4515533424468945,5.478523917311786,-0.026970574864891184,-0.5454162154585107,0.00034508122950425486,-0.010133597730923488,1.1410586592795599e-05
3348,1862,M,42,3.984,4.13082,193.27,0,0,1,0,0,1694,190.04819332133056,3.221806678669452,5.264088174997377,5.250568120927512,0.013520054069864784,0.24957688611204942,0.00035970697577323175,0.004734312436177374,2.490589971263216e-06
21766,26373,F,24,6.416,6.41308,276.17,1,0,0,0,0,10844,286.8445598764147,-10.674559876414662,5.621016618131701,5.650591057047471,-0.02957443891576972,-0.8270328513717632,0.0006250688525706479,-0.02068342541265299,4.7534927685646586e-05
9813,18439,M,62,5.566,5.207730000000001,220.2,0,0,0,0,1,4976,231.99320509850062,-11.793205098500636,5.394536224288579,5.450785732026632,-0.056249507738052706,-0.9138251722125295,0.000882725406999633,-0.027162372227657418,8.197818905558551e-05
9167,20003,F,42,5.056,5.04657,217.93,1,0,0,0,1,4669,225.4143210512019,-7.484321051201903,5.3841739103077195,5.420558564998935,-0.03638465469121588,-0.5797817503340209,0.0003722901501745973,-0.011188868530501259,1.3910787535459603e-05
25967,25162,M,47,6.306,7.4132,346.3,0,0,0,0,0,12957,354.84431097682375,-8.544310976823738,5.847305451408376,5.909764961393551,-0.06245950998517458,-0.6622723004496224,0.0015028281207817122,-0.025693178136548298,7.335194834042065e-05
15111,22387,F,45,5.254,5.35609,238.17,1,0,0,0,1,7607,240.35052277069013,-2.180522770690146,5.472984704405132,5.478667856721629,-0.0056831523164975195,-0.16891089189896089,0.0003261049978726114,-0.0030507541231368962,1.0341985654468787e-06
5428,3815,M,31,4.126,4.26828,203.68,0,0,1,0,0,2755,196.34509842646648,7.334901573533529,5.316550134809097,5.273512821014632,0.04303731379446507,0.5682015114842529,0.0003547105328073327,0.010703269606019989,1.2729540997194718e-05
723,1430,M,24,4.106,4.11992,172.5,0,0,1,0,0,378,188.13114641063456,-15.631146410634557,5.150397236471415,5.241257060528347,-0.09085982405693205,-1.2109941959915738,0.0004665034074328103,-0.02616199120788879,7.60472830713782e-05
24772,27514,M,61,6.756,7.1288100000000005,314.35,0,0,0,0,0,12355,328.97015067022545,-14.620150670225428,5.75050701482907,5.816814232098733,-0.06630721726966282,-1.1328190128677842,0.0007448116128176513,-0.03092755181696744,0.00010627698822679048
23034,28887,M,40,5.776,6.14623,288.97,0,0,0,0,0,11460,288.42251216744035,0.5474878325596819,5.666322876495819,5.654427389999341,0.011895486496477758,0.04241553920846886,0.0005743607766718417,0.0010168154490833297,1.1488800040150093e-07
17326,23406,F,53,5.37,5.56369,248.27,1,0,0,0,1,8656,250.36288923522955,-2.092889235229535,5.514516863627815,5.5184502608748485,-0.003933397247033454,-0.16212670057709053,0.0003781640873011967,-0.003153383704177871,1.104951534116649e-06
3353,4233,M,40,4.216,4.39531,193.28,0,0,1,0,0,1696,201.9220021400441,-8.642002140044099,5.26413991474645,5.296528231726906,-0.0323883169804553,-0.6694478241628569,0.00031882571415289964,-0.011955359723782177,1.5881845947880135e-05
4753,2337,M,29,3.91,3.96967,200.47,0,0,1,0,0,2400,182.33614918119414,18.133850818805854,5.300664609616385,5.218956405601405,0.08170820401497991,1.4048696082159475,0.0004038505497234247,0.02823800880907831,8.859180144902172e-05
11281,4759,M,46,4.1160000000000005,4.29103,225.23,0,0,1,0,0,5684,197.12676750798832,28.10323249201167,5.417122102313287,5.278735160927603,0.13838694138568375,2.177423317271115,0.0003808588455976363,0.042501828142090074,0.00020065472837112178
22669,24792,F,61,5.806,6.30312,285.17,1,0,0,0,0,11282,289.2392893168032,-4.069289316803179,5.6530854936665405,5.661742143901345,-0.008656650234804886,-0.31533308769341717,0.0010291943933248577,-0.010121429420794876,1.138337077228214e-05
1127,5105,M,23,4.334,4.34744,177.53,0,0,1,0,0,579,197.80033346069084,-20.270333460690836,5.179139608718707,5.27901453617465,-0.09987492745594295,-1.570494223219437,0.0005021230725337356,-0.03520063468619386,0.00013766075222799396
4406,3688,M,46,4.574,4.59912,198.87,0,0,1,0,0,2236,207.48307425268408,-8.613074252684072,5.29265134492141,5.320618379532917,-0.027967034611506847,-0.6672342255318665,0.00040080443246020767,-0.01336077418977116,1.9835311655013356e-05
19167,22738,F,50,5.5,5.763719999999999,257.95,1,0,0,0,1,9586,260.23135953415607,-2.2813595341560813,5.5527657676906585,5.556065693380698,-0.0032999256900394514,-0.17672566446308405,0.0003666896380764935,-0.003384765474149028,1.2730533173759226e-06
12558,22527,F,47,5.114,5.24233,229.43,1,0,0,0,1,6313,235.9040108517099,-6.474010851709892,5.43559797208207,5.46133363522825,-0.02573566314617981,-0.5015081559776171,0.0003439339037702861,-0.009302296799346396,9.615293604091636e-06
18264,18892,F,37,5.0360000000000005,5.2082,253.05,1,0,0,0,1,9135,235.7548756832462,17.2951243167538,5.533587097660087,5.458752743992056,0.07483435366803093,1.3398782068889699,0.00039739035656919584,0.026715314717032212,7.929610652057357e-05
4064,4628,M,30,4.184,4.221830000000001,197.18,0,0,1,0,0,2071,192.56394328453757,4.616056715462435,5.284117017146896,5.2594104457330415,0.024706571413854128,0.35758286177871257,0.00035783892620521135,0.006765473610754965,5.086073723898617e-06
4446,7366,M,42,4.56,4.59865,199.05,0,0,1,0,0,2256,207.90935326850794,-8.859353268507931,5.293556049446326,5.32152563256772,-0.027969583121394415,-0.6862985688273628,0.0003571840102372396,-0.012972888131931355,1.8700287175063928e-05
26255,26638,F,43,7.16,7.769639999999999,358.62,1,0,0,0,0,13096,354.2203892607938,4.399610739206196,5.882263332064218,5.912674422181342,-0.030411090117124395,0.34092508259439247,0.0009990563134610782,0.010781296489847266,1.291601690810905e-05
9448,30770,M,37,5.074,4.88115,218.93,0,0,0,0,0,4800,224.98434942060368,-6.054349420603671,5.3887520440192445,5.409962247171434,-0.021210203152189244,-0.469138167995114,0.0009386600682715809,-0.014379999209371951,2.297740219512223e-05
4834,4354,M,28,4.45,4.41427,200.88,0,0,1,0,0,2440,199.49374402098513,1.3862559790148623,5.30270771484933,5.286884230696739,0.01582348415259105,0.10738938643309619,0.00042360637575508767,0.002210724425085404,5.430743570848529e-07
7552,12119,F,30,4.886,4.8726199999999995,211.97,1,0,0,1,0,3855,215.75194888833244,-3.781948888332437,5.356444755224645,5.374322250743913,-0.01787749551926776,-0.2929862957129028,0.000481135935437795,-0.006428145626270405,4.591547078576884e-06
21735,29391,F,48,6.2139999999999995,6.32634,275.95,1,0,0,0,0,10827,284.00853097122035,-8.058530971220364,5.62021968988551,5.642387819644632,-0.0221681297591223,-0.6243084757572747,0.0005119300103375332,-0.014129139676318372,2.2182426188268703e-05
5982,5932,M,40,4.374,4.52281,205.98,0,0,1,0,0,3035,206.77156240422977,-0.7915624042297793,5.327779076697656,5.315803809247076,0.01197526745057953,-0.061316848101718634,0.00031709586182306564,-0.0010920536560025656,1.3251904215810634e-07
24203,26671,M,51,6.23,6.587039999999999,304.18,0,0,0,0,0,12071,306.2761045873136,-2.0961045873136186,5.717619631444223,5.726334526936979,-0.008714895492755836,-0.16238439062059995,0.0004841743121630159,-0.0035739651600654094,1.4193523385671887e-06
2344,2925,M,47,4.2,4.2621199999999995,187.23,0,0,1,0,0,1183,193.83437561059557,-6.604375610595582,5.232337807614061,5.266945922470289,-0.034608114856228056,-0.5116179411707314,0.0003865376879311837,-0.010060640715997493,1.124690710255431e-05
6389,6888,M,44,4.636,4.72236,207.55,0,0,1,0,0,3257,213.89426308797087,-6.344263087970859,5.335372274499048,5.344913785000138,-0.009541510501089867,-0.4914671699853327,0.00038497428132566757,-0.009644816802841558,1.0336427445047952e-05
22113,29783,F,51,6.356,6.40455,279.4,1,0,0,0,0,11009,286.02430484721646,-6.624304847216479,5.632644446822861,5.651321045311008,-0.01867659848814629,-0.5132178787401024,0.0006048950864153225,-0.012626215478162351,1.7714470182118246e-05
15599,31301,M,36,5.754,5.457990000000001,239.9,0,0,0,0,0,7850,247.5985015477388,-7.6985015477388,5.480222169845649,5.499352752734667,-0.01913058288901759,-0.5964828945714931,0.0007374455678323057,-0.016204034982301756,2.9175954448485752e-05
17893,16004,M,57,5.706,5.68551,251.12,0,0,0,0,1,8946,258.50142938974443,-7.381429389744426,5.525930912533698,5.551052086755546,-0.02512117422184801,-0.5718925368930359,0.0006575582884378064,-0.014669806697393952,2.391269131790648e-05
10850,14549,M,51,4.904,4.9167,223.92,0,0,0,1,0,5487,224.02702953667082,-0.10702953667083648,5.411288845207198,5.408179166897048,0.003109678310150521,-0.008291201982751345,0.000405699719993166,-0.0001670351854528953,3.1003190066020585e-09
12127,11682,M,62,4.65,4.67212,228.08,0,0,0,1,0,6102,213.2849532317608,14.795046768239217,5.429696444604416,5.3677621889715414,0.0619342556328748,1.1462825611066307,0.0005890587085201882,0.027829084914966048,8.604883452295576e-05
13031,26454,M,30,5.156000000000001,4.942769999999999,231.03,0,0,0,0,0,6537,227.5849077023758,3.4450922976241998,5.442547572219269,5.419196404542018,0.02335116767725065,0.2669621117176688,0.0010211738956381103,0.008535350100495578,8.095259731390275e-06
7795,13094,F,30,4.7139999999999995,4.890630000000001,212.88,1,0,0,1,0,3972,219.91010161944288,-7.030101619442888,5.360728626669434,5.3890139995183555,-0.028285372848921853,-0.544623231024723,0.0004785282391201412,-0.011916641770877487,1.5779325944013078e-05
9559,9217,F,21,4.79,4.8072099999999995,219.32,1,0,0,1,0,4852,213.99087089586982,5.329129104130175,5.390531850535847,5.365695583069422,0.024836267466425532,0.4128796306278167,0.0006384026446876459,0.010435408823806704,1.2100512749213424e-05
4375,9701,F,26,4.29,4.41522,198.72,1,0,0,1,0,2219,199.08032232171888,-0.3603223217188827,5.291896798745114,5.3071214209462205,-0.015224622201106541,-0.027916172228392412,0.000639705744164966,-0.0007062930764621481,5.5431972162626985e-08
25881,30161,F,33,7.046,7.45017,342.88,1,0,0,0,0,12920,337.5415752820526,5.338424717947419,5.837380531725267,5.847393197776934,-0.010012666051666841,0.4136404626623674,0.0008347432437251351,0.011955859683475175,1.5883508357043747e-05
627,2254,M,42,3.8,3.8999900000000003,170.8,0,0,1,0,0,326,179.4444495790557,-8.644449579055703,5.14049328135447,5.209385383405189,-0.06889210205071894,-0.6696700190797912,0.0004161473322256537,-0.013663903859791727,2.0745565053922796e-05
22154,29665,F,47,5.65,6.10025,279.83,1,0,0,0,0,11033,280.53304021353495,-0.7030402135349618,5.634182275926246,5.625727436510544,0.008454839415702686,-0.05446925392643846,0.0006697194860917942,-0.0014100787598802342,2.2094140004578977e-07
2410,5209,M,53,4.154,4.21282,187.72,0,0,1,0,0,1221,191.3829357501756,-3.662935750175592,5.234951490926217,5.258335244419304,-0.02338375349308741,-0.28377235456187333,0.0005235679121469376,-0.006494867803437042,4.687361350458349e-06
4118,13095,M,51,4.746,4.64889,197.42,0,0,0,1,0,2099,210.73294468626713,-13.312944686267144,5.285333438989742,5.35698164182914,-0.07164820283939832,-1.0313673607090317,0.000441941791000345,-0.021686621846755374,5.2256365821197833e-05
14019,21768,F,49,5.376,5.36177,234.42,1,0,0,0,1,7018,238.30747900830573,-3.887479008305746,5.457114378295034,5.472293702164536,-0.015179323869501715,-0.3011453014115861,0.00037205369214219665,-0.005809780256106853,3.750652951392966e-06
25676,28903,F,53,6.864,7.2274,335.43,1,0,0,0,0,12824,326.36548279063345,9.064517209366556,5.815413290827387,5.807161718670368,0.008251572157018217,0.7023405088178877,0.0007787745053329996,0.019607524002577748,4.271886506170626e-05
3606,4982,M,38,4.32,4.332269999999999,194.67,0,0,1,0,0,1833,196.3712898035759,-1.7012898035759179,5.271305817301187,5.2758560704963084,-0.004550253195121812,-0.13178707027322178,0.0003153296542501202,-0.002340581103496866,6.087476170612068e-07
14474,1012,M,34,5.42,5.39875,235.95,0,0,1,0,0,7263,241.10073596955627,-5.15073596955628,5.463619918172396,5.450888752122825,0.01273116604957103,-0.3991114924031941,0.0009048990603042216,-0.012011324147638022,1.6031235022414822e-05
10583,17134,F,44,4.84,4.93187,223.02,1,0,0,0,1,5354,222.26961397836914,0.7503860216308738,5.407261453537216,5.407691682402825,-0.00043022886560883933,0.05812989057294258,0.00040968504953296076,0.0011768294918989843,1.538924923920415e-07
5940,11405,F,26,4.806,4.785880000000001,205.82,1,0,0,1,0,3009,212.16573260904417,-6.345732609044177,5.327002000407946,5.359667455387259,-0.0326654549793135,-0.4916184897056448,0.0005373794247541179,-0.0113994906618215,1.4439540862751923e-05
22336,26476,F,26,6.124,6.05854,281.63,1,0,0,0,0,11119,270.6235169352581,11.006483064741872,5.6405941527004435,5.587839341235778,0.05275481146466543,0.85272086577855,0.0005552308493418212,0.020098529541477124,4.488436186174084e-05
3682,6923,M,53,4.44,4.55267,195.03,0,0,1,0,0,1870,206.7249357652198,-11.69493576521981,5.273153392884487,5.318038476204886,-0.04488508332039842,-0.9060371211954124,0.0005013080302783635,-0.0202911755026057,4.5748600080989005e-05
5772,13158,F,25,4.824,4.7422699999999995,205.17,1,0,0,1,0,2929,209.2704382706038,-4.100438270603803,5.323838903778114,5.348674997545392,-0.024836093767278022,-0.3176745352903265,0.0005742254325538593,-0.007614621879136976,6.442935972011037e-06
12694,16207,F,33,5.24,5.37979,229.92,1,0,0,0,1,6375,242.64014405806677,-12.72014405806678,5.437731422330715,5.485377743354167,-0.047646321023452565,-0.9854394710930043,0.00044283873606928715,-0.020741919166428507,4.780312831111947e-05
23533,26747,F,34,6.186,6.41451,294.92,1,0,0,0,0,11714,290.5306608939121,4.389339106087903,5.68670413312145,5.664703539326105,0.02200059379534469,0.340030215048572,0.00041776596631051875,0.006951439930463626,5.3695290275108815e-06
6701,9201,M,50,4.716,4.76692,208.68,0,0,0,1,0,3409,218.4238392832657,-9.743839283265686,5.340801978154192,5.385720469166763,-0.04491849101257106,-0.7548335950768574,0.00039588602902027373,-0.015021810922403948,2.5073574765350073e-05
13163,29233,F,27,5.58,5.380730000000001,231.47,1,0,0,0,0,6597,239.50172630899002,-8.031726308990017,5.444450275495997,5.467100255580868,-0.022649980084870514,-0.6222930503807614,0.0007086335398932074,-0.0165714204046825,3.05138608469266e-05
7697,13954,F,49,4.886,4.8347,212.52,1,0,0,1,0,3922,212.49913593749488,0.020864062505125958,5.359036101582743,5.36497374661235,-0.005937645029606919,0.0016164289213059478,0.0006077111308959156,3.98599923201906e-05,1.7654884435902622e-10
25546,29067,M,48,6.63,7.211760000000001,331.8,0,0,0,0,0,12748,336.8786249169625,-5.078624916962497,5.8045323777563445,5.843940666846134,-0.03940828908978933,-0.39349767191493423,0.0007721800436559893,-0.010938787747536963,1.32960838123282e-05
10441,16372,F,28,4.414,4.58822,222.47,1,0,0,0,1,5286,210.01854101493882,12.45145898506118,5.404792261055042,5.356354599447111,0.04843766160793095,0.9648011514246871,0.0008124493633740849,0.027511385174570656,8.409780973016873e-05
20825,25280,M,58,4.95,5.5234,268.65,0,0,0,0,0,10399,264.78154178356294,3.868458216437034,5.59340941717483,5.5629211304311115,0.030488286743718618,0.2998001148043466,0.0012273007606201608,0.010509304247014014,1.2272567373300311e-05
7516,16116,F,39,4.706,4.73658,211.85,1,0,0,0,1,3839,213.16658954475955,-1.3165895447595517,5.355878477072568,5.371704740366211,-0.01582626329364345,-0.1019955989357281,0.00048400086166444395,-0.0022444483972109764,5.597696715363522e-07
9608,17249,F,28,4.346,4.63894,219.48,1,0,0,0,1,4873,214.28650368463053,5.193496315369458,5.391261112190775,5.3720823543755225,0.019178757815252467,0.4024242265214771,0.0009016835354019618,0.012089464775478289,1.6240495189623885e-05
14648,20900,F,59,5.346,5.26271,236.53,1,0,0,0,1,7363,232.37093250793424,4.159067492065759,5.466075049781512,5.451224747384289,0.014850302397222848,0.3222173296322255,0.0005776918898108556,0.007746802960401777,6.668559870340379e-06
25034,21745,F,51,6.68,7.2032300000000005,319.63,1,0,0,0,1,12489,325.7262342196731,-6.096234219673079,5.767164076821024,5.810849083751779,-0.04368500693075461,-0.4724468590491093,0.001205404097578527,-0.016412744386652627,2.9932673655412273e-05
18781,11213,M,52,4.9239999999999995,5.29589,255.95,0,0,0,1,0,9390,246.43993855051568,9.510061449484311,5.544982112903592,5.493178877838367,0.05180323506522555,0.7367528499569209,0.00047799258447644364,0.01611150919931071,2.8843304175018643e-05
8481,16326,F,40,4.664,4.82996,215.43,1,0,0,0,1,4318,219.48624135140344,-4.056241351403429,5.372636030790336,5.395498650994124,-0.02286262020378871,-0.3142376881007644,0.0004931880645804758,-0.0069802611451807795,5.414153241538233e-06
8092,6575,M,35,4.43,4.43323,214.0,0,0,1,0,0,4123,200.63472331966238,13.365276680337615,5.365976015021851,5.292163967893555,0.07381204712829614,1.0353666266882233,0.0003352188809821622,0.018959688691817442,3.994087012472241e-05
1385,4379,M,39,4.274,4.22467,179.45,0,0,1,0,0,703,190.66650084771666,-11.216500847716674,5.189896617593616,5.254171372331899,-0.0642747547382827,-0.8688955270471157,0.0003314662372155921,-0.01582192055743532,2.7815314012046692e-05
16096,14369,F,29,5.07,5.58692,242.22,1,0,0,1,0,8085,255.50430624373445,-13.284306243734449,5.489846404092904,5.525537279171286,-0.03569087507838198,-1.0292775055921646,0.0006924034642719578,-0.02709333726172745,8.1560623730493e-05
20399,24304,M,66,4.8660000000000005,5.5442599999999995,265.68,0,0,0,0,0,10195,267.12968528703624,-1.4496852870362318,5.5822925770684915,5.572537234531557,0.009755342536934108,-0.11237046094742596,0.0016219539546534914,-0.004529225164432312,2.2794909102260886e-06
3844,3033,F,32,4.39,4.43086,195.93,1,0,1,0,0,1952,194.3436420709359,1.5863579290640928,5.277757452582676,5.268468227894814,0.009289224687861974,0.12290715427523109,0.0006905208650178712,0.0032308408310899907,1.159901434261106e-06
6569,17800,F,35,5.006,5.024290000000001,208.2,1,0,0,0,1,3349,225.3246664444273,-17.124666444427305,5.338499156180869,5.418835124272594,-0.08033596809172483,-1.3266944785880643,0.00043304160581371105,-0.027614029732840523,8.472118262488339e-05
20019,2611,M,50,4.843999999999999,6.10594,263.1,0,0,1,0,0,10010,293.1405274125323,-30.0405274125323,5.572534188046247,5.646652776451557,-0.07411858840530972,-2.329400218413011,0.0019387255663953938,-0.1026652994260896,0.0011707359652797177
12206,14558,F,22,5.21,5.259869999999999,228.28,1,0,0,1,0,6143,233.67619403716907,-5.396194037169067,5.430572945668508,5.442772577433255,-0.012199631764747032,-0.4180846072790542,0.0006813562911475381,-0.010916899657245741,1.3242907091124508e-05
9330,21572,F,50,4.626,4.99111,218.55,1,0,0,0,1,4743,229.35336015273737,-10.803360152737355,5.387014821309323,5.434122867109627,-0.0471080458003037,-0.8370018205849474,0.0005997166245202884,-0.02050358072681092,4.6711819768129105e-05
14409,9022,M,55,4.91,4.9641,235.73,0,0,0,1,0,7224,226.56820882555607,9.16179117444392,5.462687082283856,5.418441722396215,0.04424535988764067,0.7097547343853503,0.0004322007498151451,0.014758592025695209,2.420269374995823e-05
15694,22404,M,63,5.316,5.4257599999999995,240.28,0,0,0,0,1,7889,249.53255559474428,-9.25255559474428,5.48180490998196,5.515750482391351,-0.03394557240939022,-0.716839578531157,0.0005803957359179267,-0.01727468553381911,3.315841918509852e-05
16566,13185,M,51,5.166,5.30253,244.45,0,0,0,1,0,8307,242.56528675492137,1.8847132450786148,5.499010789024655,5.479821588043359,0.019189200981295507,0.1460047865326037,0.0004407347501681195,0.003065853977972886,1.044462104685776e-06
1392,2897,M,56,4.196000000000001,4.17964,179.52,0,0,1,0,0,708,188.48206865348803,-8.962068653488018,5.190286622334331,5.248085587361622,-0.05779896502729098,-0.6943502532431464,0.000629099754070291,-0.017421077236374812,3.3722873674509536e-05
8001,11546,M,45,4.544,4.52992,213.68,0,0,0,1,0,4075,207.48969750268049,6.1903024973195215,5.3644795688017055,5.3425846784626945,0.02189489033901104,0.47955021225692335,0.00042676494577829503,0.009908801945288887,1.09100105873564e-05
4267,5735,M,45,4.41,4.44034,198.13,0,0,1,0,0,2171,200.90925946087444,-2.7792594608744423,5.2889233809061675,5.294633817367533,-0.005710436461365376,-0.21529519619663254,0.0003625853215461163,-0.004100324212189741,1.8682084198572241e-06
7022,8612,F,39,4.504,4.6342,209.9,1,0,0,1,0,3587,207.7705752746753,2.1294247253246965,5.346631226826587,5.343266787326591,0.003364439499995875,0.16496661530878734,0.0004953411379987887,0.0036724496587685466,1.4986536066345899e-06
19571,23227,F,59,5.636,5.65612,260.33,1,0,0,0,1,9766,250.8649350095194,9.465064990480585,5.561950056992292,5.522867043328971,0.0390830136633209,0.7332922319207248,0.0005473409816479304,0.017160303075919692,3.272070392620918e-05
8140,16962,F,23,4.6160000000000005,4.85034,214.2,1,0,0,0,1,4144,222.4391676616218,-8.23916766162182,5.366910158013648,5.4037372452829375,-0.036827087269289294,-0.6384186414431305,0.0008735247528683431,-0.018876998184351602,3.9595231719406984e-05
